Camera,tube,Depth,Date,Root.length
Cam3_,229,2755,13/05/2019,246
Cam3_,229,2790,13/05/2019,57
Cam3_,229,2826,13/05/2019,310
Cam3_,229,2858,13/05/2019,302
Cam3_,229,2894,13/05/2019,1
Cam3_,229,2929,13/05/2019,223
Cam3_,229,2963,13/05/2019,303
Cam3_,229,3000,13/05/2019,372
Cam3_,229,3035,13/05/2019,328
Cam3_,229,3071,13/05/2019,690
Cam3_,229,3105,13/05/2019,590
Cam3_,229,3139,13/05/2019,83
Cam3_,229,3175,13/05/2019,0
Cam3_,229,3210,13/05/2019,493
Cam3_,229,3245,13/05/2019,377
Cam3_,229,3279,13/05/2019,268
Cam3_,229,3313,13/05/2019,140
Cam3_,229,3351,13/05/2019,0
Cam3_,229,3386,13/05/2019,947
Cam3_,229,3418,13/05/2019,322
Cam3_,229,3456,13/05/2019,0
Cam3_,229,3491,13/05/2019,0
Cam3_,229,3523,13/05/2019,0
Cam3_,229,3561,13/05/2019,0
Cam3_,229,3594,13/05/2019,0
Cam3_,229,3629,13/05/2019,136
Cam3_,229,3665,13/05/2019,482
Cam3_,229,3699,13/05/2019,725
Cam3_,229,3734,13/05/2019,193
Cam3_,229,3769,13/05/2019,170
Cam3_,229,3804,13/05/2019,0
Cam3_,229,3839,13/05/2019,335
Cam3_,229,3875,13/05/2019,95
Cam3_,229,3909,13/05/2019,0
Cam3_,229,3945,13/05/2019,0
Cam3_,229,3980,13/05/2019,0
Cam3_,229,4015,13/05/2019,0
Cam3_,229,4050,13/05/2019,0
Cam3_,229,4085,13/05/2019,0
Cam3_,229,4119,13/05/2019,0
Cam3_,229,4156,13/05/2019,0
Cam3_,229,4189,13/05/2019,0
Cam3_,229,4224,13/05/2019,0
Cam3_,229,4261,13/05/2019,0
Cam3_,229,4295,13/05/2019,0
Cam3_,229,4329,13/05/2019,73
Cam3_,229,4365,13/05/2019,0
Cam3_,229,4399,13/05/2019,0
Cam3_,229,4434,13/05/2019,0
Cam3_,229,4471,13/05/2019,0
Cam3_,229,4505,13/05/2019,0
Cam3_,229,4540,13/05/2019,0
Cam3_,229,4573,13/05/2019,0
Cam3_,229,4611,13/05/2019,0
Cam3_,229,4645,13/05/2019,0
Cam3_,229,4680,13/05/2019,0
Cam3_,229,4714,13/05/2019,0
Cam3_,229,4749,13/05/2019,0
Cam3_,229,4783,13/05/2019,0
Cam3_,229,4820,13/05/2019,0
Cam3_,229,4855,13/05/2019,140
Cam3_,229,4889,13/05/2019,0
Cam3_,229,4924,13/05/2019,0
Cam3_,229,4961,13/05/2019,0
Cam3_,229,5003,13/05/2019,0
Cam3_,229,515,13/05/2019,0
Cam3_,229,549,13/05/2019,0
Cam3_,229,583,13/05/2019,417
Cam3_,229,619,13/05/2019,576
Cam3_,229,655,13/05/2019,787
Cam3_,229,688,13/05/2019,2137
Cam3_,229,725,13/05/2019,1035
Cam3_,229,760,13/05/2019,645
Cam3_,229,794,13/05/2019,1066
Cam3_,229,830,13/05/2019,1332
Cam3_,229,863,13/05/2019,1352
Cam3_,229,899,13/05/2019,984
Cam3_,229,935,13/05/2019,563
Cam3_,229,970,13/05/2019,352
Cam4_,23,1006,16/05/2019,667
Cam4_,23,1040,16/05/2019,493
Cam4_,23,1075,16/05/2019,94
Cam4_,23,1111,16/05/2019,86
Cam4_,23,1145,16/05/2019,674
Cam4_,23,1181,16/05/2019,0
Cam4_,23,1215,16/05/2019,297
Cam4_,23,1251,16/05/2019,259
Cam4_,23,1286,16/05/2019,300
Cam4_,23,1320,16/05/2019,0
Cam4_,23,1357,16/05/2019,0
Cam4_,23,1391,16/05/2019,216
Cam4_,23,1427,16/05/2019,640
Cam4_,23,1461,16/05/2019,639
Cam4_,23,1496,16/05/2019,913
Cam4_,23,1532,16/05/2019,169
Cam4_,23,1565,16/05/2019,2191
Cam4_,23,1603,16/05/2019,996
Cam4_,23,1636,16/05/2019,0
Cam4_,23,1670,16/05/2019,83
Cam4_,23,1705,16/05/2019,87
Cam4_,23,1741,16/05/2019,0
Cam4_,23,1775,16/05/2019,687
Cam4_,23,1808,16/05/2019,1867
Cam4_,23,1847,16/05/2019,1981
Cam4_,23,1881,16/05/2019,1062
Cam4_,23,1915,16/05/2019,371
Cam4_,23,1951,16/05/2019,589
Cam4_,23,1987,16/05/2019,292
Cam4_,23,2022,16/05/2019,508
Cam4_,23,2055,16/05/2019,81
Cam4_,23,2092,16/05/2019,1034
Cam4_,23,2126,16/05/2019,1517
Cam4_,23,2162,16/05/2019,1001
Cam4_,23,2195,16/05/2019,1058
Cam4_,23,2232,16/05/2019,1134
Cam4_,23,2266,16/05/2019,2279
Cam4_,23,2302,16/05/2019,329
Cam4_,23,2336,16/05/2019,611
Cam4_,23,2371,16/05/2019,387
Cam4_,23,2406,16/05/2019,444
Cam4_,23,2440,16/05/2019,0
Cam4_,23,2477,16/05/2019,0
Cam4_,23,2512,16/05/2019,0
Cam4_,23,2546,16/05/2019,0
Cam4_,23,2581,16/05/2019,0
Cam4_,23,2618,16/05/2019,0
Cam4_,23,2651,16/05/2019,68
Cam4_,23,2685,16/05/2019,426
Cam4_,23,2723,16/05/2019,96
Cam4_,23,2757,16/05/2019,247
Cam4_,23,2793,16/05/2019,392
Cam4_,23,2827,16/05/2019,128
Cam4_,23,2863,16/05/2019,56
Cam4_,23,2897,16/05/2019,274
Cam4_,23,2933,16/05/2019,293
Cam4_,23,2967,16/05/2019,443
Cam4_,23,3002,16/05/2019,958
Cam4_,23,3037,16/05/2019,107
Cam4_,23,3070,16/05/2019,0
Cam4_,23,3108,16/05/2019,64
Cam4_,23,3142,16/05/2019,0
Cam4_,23,3177,16/05/2019,184
Cam4_,23,3211,16/05/2019,0
Cam4_,23,3247,16/05/2019,0
Cam4_,23,3281,16/05/2019,0
Cam4_,23,3315,16/05/2019,0
Cam4_,23,3352,16/05/2019,0
Cam4_,23,3387,16/05/2019,0
Cam4_,23,3422,16/05/2019,0
Cam4_,23,3455,16/05/2019,0
Cam4_,23,3491,16/05/2019,0
Cam4_,23,3527,16/05/2019,0
Cam4_,23,3563,16/05/2019,37
Cam4_,23,3597,16/05/2019,0
Cam4_,23,3631,16/05/2019,0
Cam4_,23,3666,16/05/2019,0
Cam4_,23,3700,16/05/2019,0
Cam4_,23,3737,16/05/2019,0
Cam4_,23,3771,16/05/2019,0
Cam4_,23,3806,16/05/2019,0
Cam4_,23,3841,16/05/2019,0
Cam4_,23,3875,16/05/2019,34
Cam4_,23,3912,16/05/2019,0
Cam4_,23,3946,16/05/2019,0
Cam4_,23,3981,16/05/2019,0
Cam4_,23,4016,16/05/2019,0
Cam4_,23,4051,16/05/2019,0
Cam4_,23,4086,16/05/2019,4
Cam4_,23,4121,16/05/2019,0
Cam4_,23,4157,16/05/2019,0
Cam4_,23,4192,16/05/2019,0
Cam4_,23,4227,16/05/2019,0
Cam4_,23,4261,16/05/2019,0
Cam4_,23,4295,16/05/2019,0
Cam4_,23,4332,16/05/2019,0
Cam4_,23,4366,16/05/2019,0
Cam4_,23,4401,16/05/2019,0
Cam4_,23,4436,16/05/2019,0
Cam4_,23,4470,16/05/2019,0
Cam4_,23,4506,16/05/2019,100
Cam4_,23,4541,16/05/2019,0
Cam4_,23,4576,16/05/2019,0
Cam4_,23,4612,16/05/2019,0
Cam4_,23,4645,16/05/2019,0
Cam4_,23,4682,16/05/2019,0
Cam4_,23,4715,16/05/2019,0
Cam4_,23,4752,16/05/2019,0
Cam4_,23,4786,16/05/2019,0
Cam4_,23,4822,16/05/2019,0
Cam4_,23,4856,16/05/2019,0
Cam4_,23,4891,16/05/2019,0
Cam4_,23,4927,16/05/2019,0
Cam4_,23,4961,16/05/2019,0
Cam4_,23,5002,16/05/2019,0
Cam4_,23,516,16/05/2019,0
Cam4_,23,550,16/05/2019,0
Cam4_,23,586,16/05/2019,0
Cam4_,23,621,16/05/2019,328
Cam4_,23,656,16/05/2019,0
Cam4_,23,692,16/05/2019,708
Cam4_,23,726,16/05/2019,557
Cam4_,23,762,16/05/2019,0
Cam4_,23,796,16/05/2019,122
Cam4_,23,832,16/05/2019,42
Cam4_,23,866,16/05/2019,16
Cam4_,23,900,16/05/2019,830
Cam4_,23,935,16/05/2019,988
Cam4_,23,970,16/05/2019,445
Cam4_,230,1005,13/05/2019,392
Cam4_,230,1040,13/05/2019,1439
Cam4_,230,1075,13/05/2019,1603
Cam4_,230,1109,13/05/2019,1218
Cam4_,230,1146,13/05/2019,170
Cam4_,230,1180,13/05/2019,1103
Cam4_,230,1213,13/05/2019,1021
Cam4_,230,1251,13/05/2019,1296
Cam4_,230,1285,13/05/2019,1019
Cam4_,230,1321,13/05/2019,469
Cam4_,230,1354,13/05/2019,302
Cam4_,230,1392,13/05/2019,1650
Cam4_,230,1426,13/05/2019,1132
Cam4_,230,1460,13/05/2019,1909
Cam4_,230,1496,13/05/2019,1249
Cam4_,230,1530,13/05/2019,2978
Cam4_,230,1566,13/05/2019,2897
Cam4_,230,1601,13/05/2019,3134
Cam4_,230,1634,13/05/2019,3172
Cam4_,230,1670,13/05/2019,1335
Cam4_,230,1705,13/05/2019,1352
Cam4_,230,1742,13/05/2019,912
Cam4_,230,1776,13/05/2019,820
Cam4_,230,1809,13/05/2019,1056
Cam4_,230,1846,13/05/2019,329
Cam4_,230,1878,13/05/2019,114
Cam4_,230,1915,13/05/2019,412
Cam4_,230,1951,13/05/2019,789
Cam4_,230,1985,13/05/2019,1170
Cam4_,230,2019,13/05/2019,859
Cam4_,230,2054,13/05/2019,1172
Cam4_,230,2090,13/05/2019,3781
Cam4_,230,2126,13/05/2019,2668
Cam4_,230,2161,13/05/2019,780
Cam4_,230,2195,13/05/2019,1844
Cam4_,230,2229,13/05/2019,1493
Cam4_,230,2265,13/05/2019,1911
Cam4_,230,2300,13/05/2019,1363
Cam4_,230,2335,13/05/2019,192
Cam4_,230,2371,13/05/2019,956
Cam4_,230,2404,13/05/2019,968
Cam4_,230,2440,13/05/2019,1845
Cam4_,230,2475,13/05/2019,1123
Cam4_,230,2509,13/05/2019,559
Cam4_,230,2546,13/05/2019,1352
Cam4_,230,2581,13/05/2019,906
Cam4_,230,2614,13/05/2019,1296
Cam4_,230,2651,13/05/2019,1462
Cam4_,230,2684,13/05/2019,1077
Cam4_,230,2718,13/05/2019,265
Cam4_,230,2755,13/05/2019,534
Cam4_,230,2790,13/05/2019,661
Cam4_,230,2824,13/05/2019,182
Cam4_,230,2861,13/05/2019,48
Cam4_,230,2896,13/05/2019,0
Cam4_,230,2930,13/05/2019,0
Cam4_,230,2965,13/05/2019,359
Cam4_,230,3001,13/05/2019,281
Cam4_,230,3035,13/05/2019,805
Cam4_,230,3069,13/05/2019,214
Cam4_,230,3107,13/05/2019,148
Cam4_,230,3141,13/05/2019,0
Cam4_,230,3175,13/05/2019,0
Cam4_,230,3211,13/05/2019,0
Cam4_,230,3246,13/05/2019,526
Cam4_,230,3281,13/05/2019,58
Cam4_,230,3315,13/05/2019,1
Cam4_,230,3351,13/05/2019,0
Cam4_,230,3387,13/05/2019,0
Cam4_,230,3419,13/05/2019,0
Cam4_,230,3456,13/05/2019,440
Cam4_,230,3490,13/05/2019,54
Cam4_,230,3527,13/05/2019,0
Cam4_,230,3562,13/05/2019,0
Cam4_,230,3597,13/05/2019,1
Cam4_,230,3630,13/05/2019,281
Cam4_,230,3664,13/05/2019,0
Cam4_,230,3702,13/05/2019,0
Cam4_,230,3736,13/05/2019,264
Cam4_,230,3768,13/05/2019,513
Cam4_,230,3805,13/05/2019,111
Cam4_,230,3841,13/05/2019,40
Cam4_,230,3875,13/05/2019,65
Cam4_,230,3909,13/05/2019,0
Cam4_,230,3946,13/05/2019,0
Cam4_,230,3980,13/05/2019,0
Cam4_,230,4014,13/05/2019,0
Cam4_,230,4050,13/05/2019,0
Cam4_,230,4085,13/05/2019,0
Cam4_,230,4121,13/05/2019,7
Cam4_,230,4156,13/05/2019,0
Cam4_,230,4191,13/05/2019,0
Cam4_,230,4225,13/05/2019,0
Cam4_,230,4260,13/05/2019,0
Cam4_,230,4296,13/05/2019,0
Cam4_,230,4331,13/05/2019,54
Cam4_,230,4364,13/05/2019,0
Cam4_,230,4400,13/05/2019,0
Cam4_,230,4436,13/05/2019,35
Cam4_,230,4470,13/05/2019,0
Cam4_,230,4505,13/05/2019,2
Cam4_,230,4541,13/05/2019,0
Cam4_,230,4574,13/05/2019,0
Cam4_,230,4609,13/05/2019,0
Cam4_,230,4645,13/05/2019,0
Cam4_,230,4679,13/05/2019,0
Cam4_,230,4714,13/05/2019,0
Cam4_,230,4750,13/05/2019,0
Cam4_,230,4785,13/05/2019,0
Cam4_,230,4820,13/05/2019,0
Cam4_,230,4855,13/05/2019,0
Cam4_,230,4892,13/05/2019,0
Cam4_,230,4926,13/05/2019,0
Cam4_,230,4961,13/05/2019,0
Cam4_,230,5004,13/05/2019,0
Cam4_,230,516,13/05/2019,0
Cam4_,230,549,13/05/2019,0
Cam4_,230,584,13/05/2019,0
Cam4_,230,619,13/05/2019,53
Cam4_,230,654,13/05/2019,772
Cam4_,230,689,13/05/2019,299
Cam4_,230,725,13/05/2019,374
Cam4_,230,759,13/05/2019,0
Cam4_,230,795,13/05/2019,1089
Cam4_,230,829,13/05/2019,1710
Cam4_,230,865,13/05/2019,1446
Cam4_,230,900,13/05/2019,965
Cam4_,230,935,13/05/2019,355
Cam4_,230,971,13/05/2019,407
Cam1_,231,1006,13/05/2019,703
Cam1_,231,1041,13/05/2019,991
Cam1_,231,1077,13/05/2019,267
Cam1_,231,1112,13/05/2019,1056
Cam1_,231,1147,13/05/2019,542
Cam1_,231,1181,13/05/2019,521
Cam1_,231,1215,13/05/2019,0
Cam1_,231,1251,13/05/2019,0
Cam1_,231,1287,13/05/2019,121
Cam1_,231,1322,13/05/2019,595
Cam1_,231,1356,13/05/2019,1165
Cam1_,231,1391,13/05/2019,481
Cam1_,231,1427,13/05/2019,0
Cam1_,231,1459,13/05/2019,399
Cam1_,231,1498,13/05/2019,1809
Cam1_,231,1531,13/05/2019,931
Cam1_,231,1566,13/05/2019,451
Cam1_,231,1601,13/05/2019,712
Cam1_,231,1637,13/05/2019,246
Cam1_,231,1672,13/05/2019,1126
Cam1_,231,1707,13/05/2019,237
Cam1_,231,1742,13/05/2019,854
Cam1_,231,1777,13/05/2019,693
Cam1_,231,1812,13/05/2019,1160
Cam1_,231,1846,13/05/2019,1098
Cam1_,231,1882,13/05/2019,467
Cam1_,231,1916,13/05/2019,85
Cam1_,231,1951,13/05/2019,704
Cam1_,231,1987,13/05/2019,882
Cam1_,231,2022,13/05/2019,809
Cam1_,231,2057,13/05/2019,718
Cam1_,231,2090,13/05/2019,465
Cam1_,231,2127,13/05/2019,835
Cam1_,231,2160,13/05/2019,1121
Cam1_,231,2195,13/05/2019,736
Cam1_,231,2230,13/05/2019,2765
Cam1_,231,2266,13/05/2019,1781
Cam1_,231,2300,13/05/2019,733
Cam1_,231,2336,13/05/2019,843
Cam1_,231,2371,13/05/2019,832
Cam1_,231,2405,13/05/2019,393
Cam1_,231,2442,13/05/2019,1386
Cam1_,231,2476,13/05/2019,1634
Cam1_,231,2511,13/05/2019,990
Cam1_,231,2546,13/05/2019,1791
Cam1_,231,2580,13/05/2019,1173
Cam1_,231,2617,13/05/2019,796
Cam1_,231,2650,13/05/2019,348
Cam1_,231,2687,13/05/2019,689
Cam1_,231,2720,13/05/2019,728
Cam1_,231,2756,13/05/2019,104
Cam1_,231,2791,13/05/2019,791
Cam1_,231,2827,13/05/2019,662
Cam1_,231,2861,13/05/2019,120
Cam1_,231,2897,13/05/2019,99
Cam1_,231,2932,13/05/2019,141
Cam1_,231,2965,13/05/2019,21
Cam1_,231,3002,13/05/2019,271
Cam1_,231,3036,13/05/2019,477
Cam1_,231,3072,13/05/2019,1024
Cam1_,231,3106,13/05/2019,210
Cam1_,231,3142,13/05/2019,456
Cam1_,231,3176,13/05/2019,759
Cam1_,231,3212,13/05/2019,542
Cam1_,231,3246,13/05/2019,917
Cam1_,231,3282,13/05/2019,401
Cam1_,231,3318,13/05/2019,55
Cam1_,231,3351,13/05/2019,0
Cam1_,231,3387,13/05/2019,37
Cam1_,231,3421,13/05/2019,0
Cam1_,231,3454,13/05/2019,3
Cam1_,231,3492,13/05/2019,0
Cam1_,231,3527,13/05/2019,0
Cam1_,231,3562,13/05/2019,505
Cam1_,231,3597,13/05/2019,159
Cam1_,231,3633,13/05/2019,260
Cam1_,231,3668,13/05/2019,609
Cam1_,231,3702,13/05/2019,0
Cam1_,231,3737,13/05/2019,0
Cam1_,231,3772,13/05/2019,202
Cam1_,231,3807,13/05/2019,86
Cam1_,231,3842,13/05/2019,0
Cam1_,231,3878,13/05/2019,0
Cam1_,231,3913,13/05/2019,0
Cam1_,231,3947,13/05/2019,6
Cam1_,231,3983,13/05/2019,0
Cam1_,231,4017,13/05/2019,0
Cam1_,231,4053,13/05/2019,0
Cam1_,231,4087,13/05/2019,0
Cam1_,231,4121,13/05/2019,0
Cam1_,231,4158,13/05/2019,39
Cam1_,231,4192,13/05/2019,0
Cam1_,231,4227,13/05/2019,0
Cam1_,231,4262,13/05/2019,0
Cam1_,231,4297,13/05/2019,196
Cam1_,231,4333,13/05/2019,65
Cam1_,231,4367,13/05/2019,39
Cam1_,231,4401,13/05/2019,0
Cam1_,231,4438,13/05/2019,0
Cam1_,231,4471,13/05/2019,0
Cam1_,231,4506,13/05/2019,0
Cam1_,231,4543,13/05/2019,0
Cam1_,231,4577,13/05/2019,0
Cam1_,231,4612,13/05/2019,0
Cam1_,231,4647,13/05/2019,0
Cam1_,231,4682,13/05/2019,0
Cam1_,231,4717,13/05/2019,0
Cam1_,231,4751,13/05/2019,0
Cam1_,231,4786,13/05/2019,0
Cam1_,231,4823,13/05/2019,0
Cam1_,231,4856,13/05/2019,0
Cam1_,231,4892,13/05/2019,0
Cam1_,231,4927,13/05/2019,0
Cam1_,231,4963,13/05/2019,0
Cam1_,231,5003,13/05/2019,0
Cam1_,231,515,13/05/2019,0
Cam1_,231,550,13/05/2019,0
Cam1_,231,587,13/05/2019,0
Cam1_,231,622,13/05/2019,463
Cam1_,231,656,13/05/2019,336
Cam1_,231,692,13/05/2019,67
Cam1_,231,727,13/05/2019,0
Cam1_,231,760,13/05/2019,871
Cam1_,231,796,13/05/2019,239
Cam1_,231,832,13/05/2019,1
Cam1_,231,863,13/05/2019,506
Cam1_,231,901,13/05/2019,228
Cam1_,231,936,13/05/2019,1395
Cam1_,231,971,13/05/2019,872
Cam2_,232,1006,13/05/2019,165
Cam2_,232,1041,13/05/2019,351
Cam2_,232,1076,13/05/2019,305
Cam2_,232,1110,13/05/2019,683
Cam2_,232,1147,13/05/2019,1349
Cam2_,232,1182,13/05/2019,974
Cam2_,232,1216,13/05/2019,633
Cam2_,232,1252,13/05/2019,561
Cam2_,232,1288,13/05/2019,274
Cam2_,232,1323,13/05/2019,1367
Cam2_,232,1357,13/05/2019,131
Cam2_,232,1392,13/05/2019,420
Cam2_,232,1427,13/05/2019,361
Cam2_,232,1460,13/05/2019,222
Cam2_,232,1497,13/05/2019,40
Cam2_,232,1531,13/05/2019,124
Cam2_,232,1566,13/05/2019,60
Cam2_,232,1602,13/05/2019,1321
Cam2_,232,1636,13/05/2019,841
Cam2_,232,1670,13/05/2019,1156
Cam2_,232,1707,13/05/2019,1206
Cam2_,232,1741,13/05/2019,2826
Cam2_,232,1777,13/05/2019,1149
Cam2_,232,1811,13/05/2019,766
Cam2_,232,1845,13/05/2019,865
Cam2_,232,1881,13/05/2019,530
Cam2_,232,1918,13/05/2019,0
Cam2_,232,1952,13/05/2019,500
Cam2_,232,1986,13/05/2019,1859
Cam2_,232,2021,13/05/2019,1026
Cam2_,232,2058,13/05/2019,1172
Cam2_,232,2091,13/05/2019,665
Cam2_,232,2127,13/05/2019,2086
Cam2_,232,2161,13/05/2019,3021
Cam2_,232,2196,13/05/2019,2311
Cam2_,232,2231,13/05/2019,1439
Cam2_,232,2267,13/05/2019,1530
Cam2_,232,2302,13/05/2019,2415
Cam2_,232,2336,13/05/2019,1534
Cam2_,232,2372,13/05/2019,2021
Cam2_,232,2405,13/05/2019,2238
Cam2_,232,2442,13/05/2019,846
Cam2_,232,2476,13/05/2019,343
Cam2_,232,2510,13/05/2019,994
Cam2_,232,2546,13/05/2019,2042
Cam2_,232,2582,13/05/2019,622
Cam2_,232,2615,13/05/2019,488
Cam2_,232,2651,13/05/2019,1419
Cam2_,232,2685,13/05/2019,745
Cam2_,232,2721,13/05/2019,441
Cam2_,232,2755,13/05/2019,91
Cam2_,232,2791,13/05/2019,729
Cam2_,232,2827,13/05/2019,314
Cam2_,232,2861,13/05/2019,86
Cam2_,232,2897,13/05/2019,0
Cam2_,232,2932,13/05/2019,127
Cam2_,232,2966,13/05/2019,82
Cam2_,232,3001,13/05/2019,631
Cam2_,232,3037,13/05/2019,267
Cam2_,232,3072,13/05/2019,732
Cam2_,232,3106,13/05/2019,225
Cam2_,232,3141,13/05/2019,479
Cam2_,232,3177,13/05/2019,501
Cam2_,232,3212,13/05/2019,811
Cam2_,232,3247,13/05/2019,456
Cam2_,232,3282,13/05/2019,345
Cam2_,232,3316,13/05/2019,229
Cam2_,232,3352,13/05/2019,340
Cam2_,232,3388,13/05/2019,17
Cam2_,232,3421,13/05/2019,0
Cam2_,232,3456,13/05/2019,0
Cam2_,232,3493,13/05/2019,0
Cam2_,232,3527,13/05/2019,452
Cam2_,232,3562,13/05/2019,795
Cam2_,232,3598,13/05/2019,1263
Cam2_,232,3632,13/05/2019,1126
Cam2_,232,3667,13/05/2019,1117
Cam2_,232,3701,13/05/2019,941
Cam2_,232,3736,13/05/2019,99
Cam2_,232,3771,13/05/2019,76
Cam2_,232,3807,13/05/2019,45
Cam2_,232,3842,13/05/2019,107
Cam2_,232,3877,13/05/2019,0
Cam2_,232,3911,13/05/2019,30
Cam2_,232,3946,13/05/2019,0
Cam2_,232,3982,13/05/2019,0
Cam2_,232,4018,13/05/2019,0
Cam2_,232,4053,13/05/2019,0
Cam2_,232,4088,13/05/2019,0
Cam2_,232,4121,13/05/2019,0
Cam2_,232,4157,13/05/2019,61
Cam2_,232,4190,13/05/2019,0
Cam2_,232,4228,13/05/2019,44
Cam2_,232,4262,13/05/2019,0
Cam2_,232,4296,13/05/2019,0
Cam2_,232,4332,13/05/2019,0
Cam2_,232,4365,13/05/2019,51
Cam2_,232,4402,13/05/2019,0
Cam2_,232,4437,13/05/2019,0
Cam2_,232,4472,13/05/2019,0
Cam2_,232,4507,13/05/2019,0
Cam2_,232,4543,13/05/2019,0
Cam2_,232,4576,13/05/2019,0
Cam2_,232,4611,13/05/2019,0
Cam2_,232,4646,13/05/2019,16
Cam2_,232,4682,13/05/2019,249
Cam2_,232,4716,13/05/2019,522
Cam2_,232,4752,13/05/2019,123
Cam2_,232,4787,13/05/2019,0
Cam2_,232,4823,13/05/2019,0
Cam2_,232,4857,13/05/2019,0
Cam2_,232,4892,13/05/2019,0
Cam2_,232,4927,13/05/2019,0
Cam2_,232,4961,13/05/2019,0
Cam2_,232,5003,13/05/2019,0
Cam2_,232,515,13/05/2019,0
Cam2_,232,551,13/05/2019,0
Cam2_,232,585,13/05/2019,0
Cam2_,232,620,13/05/2019,0
Cam2_,232,655,13/05/2019,0
Cam2_,232,692,13/05/2019,246
Cam2_,232,726,13/05/2019,251
Cam2_,232,760,13/05/2019,519
Cam2_,232,796,13/05/2019,1051
Cam2_,232,830,13/05/2019,500
Cam2_,232,864,13/05/2019,0
Cam2_,232,901,13/05/2019,706
Cam2_,232,936,13/05/2019,32
Cam2_,232,970,13/05/2019,901
Cam3_,233,1004,13/05/2019,57
Cam3_,233,1039,13/05/2019,437
Cam3_,233,1075,13/05/2019,0
Cam3_,233,1108,13/05/2019,70
Cam3_,233,1145,13/05/2019,314
Cam3_,233,1180,13/05/2019,783
Cam3_,233,1214,13/05/2019,644
Cam3_,233,1250,13/05/2019,0
Cam3_,233,1286,13/05/2019,204
Cam3_,233,1319,13/05/2019,2180
Cam3_,233,1356,13/05/2019,2238
Cam3_,233,1390,13/05/2019,250
Cam3_,233,1426,13/05/2019,0
Cam3_,233,1460,13/05/2019,839
Cam3_,233,1496,13/05/2019,1088
Cam3_,233,1530,13/05/2019,672
Cam3_,233,1565,13/05/2019,327
Cam3_,233,1601,13/05/2019,908
Cam3_,233,1633,13/05/2019,1276
Cam3_,233,1670,13/05/2019,227
Cam3_,233,1704,13/05/2019,0
Cam3_,233,1739,13/05/2019,0
Cam3_,233,1776,13/05/2019,0
Cam3_,233,1810,13/05/2019,337
Cam3_,233,1845,13/05/2019,100
Cam3_,233,1880,13/05/2019,141
Cam3_,233,1916,13/05/2019,286
Cam3_,233,1950,13/05/2019,46
Cam3_,233,1986,13/05/2019,0
Cam3_,233,2021,13/05/2019,413
Cam3_,233,2055,13/05/2019,81
Cam3_,233,2089,13/05/2019,609
Cam3_,233,2125,13/05/2019,552
Cam3_,233,2161,13/05/2019,1485
Cam3_,233,2193,13/05/2019,747
Cam3_,233,2231,13/05/2019,1283
Cam3_,233,2265,13/05/2019,932
Cam3_,233,2298,13/05/2019,2657
Cam3_,233,2334,13/05/2019,2195
Cam3_,233,2369,13/05/2019,1666
Cam3_,233,2403,13/05/2019,3882
Cam3_,233,2440,13/05/2019,2262
Cam3_,233,2473,13/05/2019,2230
Cam3_,233,2508,13/05/2019,1382
Cam3_,233,2544,13/05/2019,2646
Cam3_,233,2581,13/05/2019,2735
Cam3_,233,2616,13/05/2019,2853
Cam3_,233,2649,13/05/2019,2232
Cam3_,233,2685,13/05/2019,1925
Cam3_,233,2719,13/05/2019,721
Cam3_,233,2754,13/05/2019,726
Cam3_,233,2790,13/05/2019,0
Cam3_,233,2825,13/05/2019,0
Cam3_,233,2859,13/05/2019,0
Cam3_,233,2894,13/05/2019,0
Cam3_,233,2929,13/05/2019,3
Cam3_,233,2962,13/05/2019,21
Cam3_,233,3000,13/05/2019,0
Cam3_,233,3035,13/05/2019,0
Cam3_,233,3071,13/05/2019,0
Cam3_,233,3105,13/05/2019,0
Cam3_,233,3140,13/05/2019,437
Cam3_,233,3174,13/05/2019,850
Cam3_,233,3209,13/05/2019,750
Cam3_,233,3247,13/05/2019,124
Cam3_,233,3280,13/05/2019,0
Cam3_,233,3314,13/05/2019,0
Cam3_,233,3351,13/05/2019,0
Cam3_,233,3385,13/05/2019,0
Cam3_,233,3419,13/05/2019,0
Cam3_,233,3457,13/05/2019,0
Cam3_,233,3491,13/05/2019,0
Cam3_,233,3526,13/05/2019,0
Cam3_,233,3561,13/05/2019,0
Cam3_,233,3596,13/05/2019,0
Cam3_,233,3631,13/05/2019,0
Cam3_,233,3666,13/05/2019,6
Cam3_,233,3702,13/05/2019,34
Cam3_,233,3736,13/05/2019,0
Cam3_,233,3770,13/05/2019,286
Cam3_,233,3807,13/05/2019,0
Cam3_,233,3840,13/05/2019,0
Cam3_,233,3875,13/05/2019,0
Cam3_,233,3912,13/05/2019,54
Cam3_,233,3946,13/05/2019,0
Cam3_,233,3981,13/05/2019,0
Cam3_,233,4016,13/05/2019,0
Cam3_,233,4051,13/05/2019,0
Cam3_,233,4086,13/05/2019,0
Cam3_,233,4120,13/05/2019,0
Cam3_,233,4157,13/05/2019,23
Cam3_,233,4190,13/05/2019,0
Cam3_,233,4224,13/05/2019,0
Cam3_,233,4260,13/05/2019,63
Cam3_,233,4297,13/05/2019,0
Cam3_,233,4331,13/05/2019,0
Cam3_,233,4366,13/05/2019,258
Cam3_,233,4399,13/05/2019,0
Cam3_,233,4435,13/05/2019,0
Cam3_,233,4470,13/05/2019,0
Cam3_,233,4505,13/05/2019,0
Cam3_,233,4541,13/05/2019,0
